Reference	ID	Tags	OrigWords	Occurrence	TWLink
1:1	bxqa	name	Παῦλος	1	rc://*/tw/dict/bible/names/paul
1:1	c3fm	keyterm	ἀπόστολος	1	rc://*/tw/dict/bible/kt/apostle
1:1	ydam	keyterm	Χριστοῦ	1	rc://*/tw/dict/bible/kt/christ
1:1	hukt	keyterm; name	Χριστοῦ Ἰησοῦ	1	rc://*/tw/dict/bible/kt/jesus
1:1	rcpd	keyterm	Θεοῦ	1	rc://*/tw/dict/bible/kt/god
1:1	xs9s	keyterm	θελήματος Θεοῦ	1	rc://*/tw/dict/bible/kt/willofgod
1:1	mvra	name	Τιμόθεος	1	rc://*/tw/dict/bible/names/timothy
1:1	uyaa	keyterm	ἐκκλησίᾳ	1	rc://*/tw/dict/bible/kt/church
1:1	vrjj	keyterm	Θεοῦ	2	rc://*/tw/dict/bible/kt/god
1:1	c3j3	name	Κορίνθῳ	1	rc://*/tw/dict/bible/names/corinth
1:1	tffr	keyterm	ἁγίοις	1	rc://*/tw/dict/bible/kt/saint
1:2	bjf7	keyterm	χάρις	1	rc://*/tw/dict/bible/kt/grace
1:2	e6eg		εἰρήνη	1	rc://*/tw/dict/bible/other/peace
1:2	w32d	keyterm	Θεοῦ Πατρὸς	1	rc://*/tw/dict/bible/kt/godthefather
1:2	ay6g	keyterm	Κυρίου	1	rc://*/tw/dict/bible/kt/lord
1:2	vdg4	keyterm	Χριστοῦ	1	rc://*/tw/dict/bible/kt/christ
1:2	teyj	keyterm; name	Κυρίου Ἰησοῦ Χριστοῦ	1	rc://*/tw/dict/bible/kt/jesus
1:3	p7d4	keyterm	εὐλογητὸς	1	rc://*/tw/dict/bible/kt/bless
1:3	pwkk	keyterm	Θεὸς καὶ Πατὴρ	1	rc://*/tw/dict/bible/kt/godthefather
1:3	y8ps	keyterm	Κυρίου	1	rc://*/tw/dict/bible/kt/lord
1:3	uquf	keyterm; name	Ἰησοῦ	1	rc://*/tw/dict/bible/kt/jesus
1:3	t9hg	keyterm	Χριστοῦ	1	rc://*/tw/dict/bible/kt/christ
1:3	ge5y	keyterm	Πατὴρ	2	rc://*/tw/dict/bible/kt/godthefather
1:3	qwee	keyterm	οἰκτιρμῶν	1	rc://*/tw/dict/bible/kt/compassion
1:3	q9sk	keyterm	Θεὸς	2	rc://*/tw/dict/bible/kt/god
1:3	cvqc		παρακλήσεως	1	rc://*/tw/dict/bible/other/comfort
1:4	jmwm		παρακαλῶν	1	rc://*/tw/dict/bible/other/comfort
1:4	a5tf		θλίψει	1	rc://*/tw/dict/bible/other/tribulation
1:4	tk3k		παρακαλεῖν	1	rc://*/tw/dict/bible/other/comfort
1:4	b3t9		θλίψει	2	rc://*/tw/dict/bible/other/tribulation
1:4	txhw		παρακλήσεως	1	rc://*/tw/dict/bible/other/comfort
1:4	znpn		παρακαλούμεθα	1	rc://*/tw/dict/bible/other/comfort
1:4	x8bu	keyterm	Θεοῦ	1	rc://*/tw/dict/bible/kt/god
1:5	sb5n		καθὼς	1	rc://*/tw/dict/bible/other/like
